id,firstname,lastname,fatherwords,motherwords,lwords,gendre,sex
133327266,Nishant,Dahiya,0,0,0,-1.0,-1.0
132191101,Bill,Chappell,0,0,0,-1.0,-1.0
130906895,Luis,Clemens,0,0,0,-0.99,-1.0
130635990,Kitty,Eisele,0,0,0,0.71,1.0
129295928,Chuck,Holmes,0,0,0,-1.0,-1.0
129220143,Peter,Sagal,0,0,0,-0.99,-1.0
127884040,Carline,Watson,0,0,0,1.0,1.0
121479718,DAVID,WELNA,0,0,0,-1.0,-1.0
119710837,van,williamson,0,0,0,-0.94,-1.0
116920877,Paul,Brown,0,0,0,-0.99,-1.0
115710058,Steve,Inskeep,0,0,0,-0.67,-1.0
108317890,Barry,Gordemer,0,0,0,-0.99,-1.0
108088376,Madhulika,Sikka,0,0,0,1.0,1.0
105287118,Kathy,Lohr,0,0,0,0.5,1.0
104673756,Kelly,McEvers,0,0,0,0.84,1.0
104305026,Stephanie,Federico,0,0,0,1.0,1.0
103018488,Dianna,Douglas,0,0,0,1.0,1.0
102718971,Brian,Naylor,0,0,0,-1.0,-1.0
102091771,Jim,Wildman,0,0,0,-0.49,1.0
101336261,Davar,Ardalan,0,0,0,-1.0,-1.0
98543618,Charlie,Mahtesian,0,0,0,-0.85,-1.0
95573246,Arnie,NPR,0,0,0,-0.39,1.0
94473189,Scott,Cameron,0,0,0,-1.0,-1.0
94212016,Andrea,Hsu,0,0,0,0.98,1.0
93908493,Kim,Perry,0,0,0,0.92,1.0
93293716,deborah,amos,0,0,0,1.0,1.0
92062715,Tom,Bowman,0,0,0,-0.99,-1.0
91426605,Shannon,Rhoades,0,0,0,1.0,1.0
90290461,Arun,Rath,0,0,0,-1.0,-1.0
89763218,Neal,Conan,0,0,0,-0.5,1.0
88319273,Jessica,Deahl,0,0,0,1.0,1.0
87500030,Tana,Weingartner,0,0,0,1.0,1.0
87359651,Gene,Demby,0,0,0,-0.91,-1.0
86509455,Jim,Zarroli,0,0,0,-0.99,-1.0
80077721,Leila,Fadel,0,0,0,1.0,1.0
79234107,Anya,Grundmann,0,0,0,1.0,1.0
77028989,Robert,Benincasa,0,0,0,-1.0,-1.0
76715323,Nina,Totenberg,0,0,0,1.0,1.0
73585872,Becky,Sullivan,0,0,0,1.0,1.0
65665638,Alix,Spiegel,0,0,0,0.94,1.0
64764788,Howard,Berkes,0,0,0,-0.5,1.0
62533729,Heidi,Glenn,0,0,0,1.0,1.0
61581671,Anne,Hawke,0,0,0,1.0,1.0
61285110,Don,NPR,0,0,0,-0.49,1.0
59222859,DJ,B,0,0,0,-0.99,-1.0
58302240,John,Chaneski,0,0,0,-0.99,-1.0
58027303,Reema,Khrais,0,0,0,1.0,1.0
57396255,oliver,dearden,0,0,0,-1.0,-1.0
56847039,Ina,Jaffe,0,0,0,1.0,1.0
56436152,Carrie,Brownstein,0,0,0,0.99,1.0
55668504,Emerson,Brown,0,0,0,-0.95,-1.0
55570400,Shankar,Vedantam,0,0,0,-1.0,-1.0
55115184,Coburn,Dukehart,0,0,0,-1.0,-1.0
54918640,Uri,Berliner,0,0,0,-0.94,-1.0
52789743,Kat,Chow,0,0,0,1.0,1.0
50555139,Tyler,Fisher,0,0,0,-0.95,-1.0
49766432,tovia,smith,0,0,0,-0.28,1.0
49501411,Wade,Goodwyn,0,0,0,-0.5,1.0
48071844,Rachel,Martin,0,0,0,1.0,1.0
48023388,Cathy,Shaw,0,0,0,1.0,1.0
47936893,Louisa,Lim,0,0,0,1.0,1.0
47658459,Debbie,Elliott,0,0,0,1.0,1.0
46022060,Sanaz,Meshkinpour,0,0,0,1.0,1.0
45860849,Theo,Balcomb,0,0,0,-0.79,-1.0
45070261,Dana,Farrington,0,0,0,0.79,1.0
43606901,Emily,Dagger,0,0,0,1.0,1.0
43153637,Art,Chung,0,0,0,-1.0,-1.0
41662515,Ben,Cruz,0,0,0,-1.0,-1.0
41651152,April,Fulton,0,0,0,1.0,1.0
41196210,Shirley,Henry,0,0,0,1.0,1.0
38740332,Mark,Memmott,0,0,0,-1.0,-1.0
38693794,Sean,Carberry,0,0,0,-0.49,1.0
38217439,Kate,Myers,0,0,0,1.0,1.0
37999041,Ari,Shapiro,0,0,0,-0.35,1.0
37208326,Jeff,Brady,0,0,0,-1.0,-1.0
35822815,Tom,Bullock,0,0,0,-1.0,-1.0
35586571,felix,contreras,0,0,0,-1.0,-1.0
34739408,Guy,Raz,0,0,0,-0.99,-1.0
33977598,Barbara,King,0,0,0,1.0,1.0
32633517,Christopher,Groskopf,0,0,0,-0.71,-1.0
31563425,Tom,Dreisbach,0,0,0,-1.0,-1.0
31465599,Greg,Allen,0,0,0,-1.0,-1.0
31448660,audie,cornish,0,0,0,-0.17,1.0
29794140,Jessica,Pupovac,0,0,0,0.99,1.0
29044240,Lars,Schmidt,0,0,0,-1.0,-1.0
27941012,Arezou,Rezvani,0,0,0,0.5,1.0
27388696,Laura,Lee,0,0,0,1.0,1.0
26326911,Sonari,Glinton,0,0,0,-0.5,1.0
26324070,Monika,Evstatieva,0,0,0,1.0,1.0
25564548,Tom,Ashbrook,0,0,0,-1.0,-1.0
25465628,Nicole,Beemsterboer,0,0,0,1.0,1.0
24889272,Maryanne,Zeleznik,0,0,0,1.0,1.0
24876649,Geoff,Brumfiel,0,0,0,-1.0,-1.0
24869970,Alice,Fordham,0,0,0,0.99,1.0
24798489,Lars,Gotrich,0,0,0,-1.0,-1.0
23986097,Amy,Dickinson,0,0,0,1.0,1.0
23090193,Jeffrey,Rogers,0,0,0,-1.0,-1.0
22970587,Ki,Sung,0,0,0,0.0,1.0
22969926,Anna,Bross,0,0,0,0.99,1.0
22534863,Glen,Weldon,0,0,0,-0.99,-1.0
22376014,Neal,Carruth,0,0,0,-1.0,-1.0
22252782,Julie,McCarthy,0,0,0,1.0,1.0
21992757,Teresa,Gorman,0,0,0,1.0,1.0
21930447,Daniel,Schorr,0,0,0,-0.99,-1.0
21907662,Liz,Halloran,0,0,0,1.0,1.0
21838500,zoe,chace,0,0,0,0.99,1.0
21748329,Ned,Wharton,0,0,0,-1.0,-1.0
21574303,Stephen,Thompson,0,0,0,-1.0,-1.0
21428058,vikki,valentine,0,0,0,1.0,1.0
21419766,Nicole,Cohen,0,0,0,1.0,1.0
21215654,John,Asante,0,0,0,-1.0,-1.0
20724917,Jim,NPR,0,0,0,-0.99,-1.0
20529914,Nell,Greenfieldboyce,0,0,0,1.0,1.0
20412074,Carrie,Kahn,0,0,0,0.5,1.0
20245891,Liane,Hansen,0,0,0,1.0,1.0
20245775,Scott,Simon,0,0,0,-0.71,-1.0
20171588,Shula,Neuman,0,0,0,0.95,1.0
20065842,Richard,Knox,0,0,0,-1.0,-1.0
20064016,Peter,Breslow,0,0,0,-1.0,-1.0
20060047,Graham,Smith,0,0,0,-0.99,-1.0
19923887,Mandalit,Barco,0,0,0,0.13,1.0
19821657,Thomas,Pierce,0,0,0,-1.0,-1.0
19727255,Laura,Sullivan,0,0,0,0.99,1.0
19671793,Steve,Drummond,0,0,0,-1.0,-1.0
19549745,Laurel,Dalrymple,0,0,0,1.0,1.0
19522510,Chris,Benderev,0,0,0,-0.8,-1.0
19412785,David,Greene,0,0,0,-1.0,-1.0
19222799,Lorie,Liebig,0,0,0,0.5,1.0
19207266,Anya,Kamenetz,0,0,0,1.0,1.0
19116024,Julia,Bailey,0,0,0,0.99,1.0
19063753,Ammad,Omar,0,0,0,-0.59,1.0
18978948,Robin,Hilton,0,0,0,0.53,1.0
18975962,Fiona,Ritchie,0,0,0,1.0,1.0
18965131,lclemetson,None,0,0,0,-0.13,1.0
18739443,elizblair,None,0,0,0,-0.13,1.0
18579081,Mike,Shuster,0,0,0,-1.0,-1.0
18554730,Pat,Duggins,0,0,0,-1.0,-1.0
18510855,Melissa,J-M,0,0,0,0.99,1.0
18499574,karenbates,None,0,0,0,0.13,1.0
18494510,Shereen,Marisol,0,0,0,1.0,1.0
18208763,Scott,Hensley,0,0,0,-1.0,-1.0
18139703,Selena,S-D,0,0,0,1.0,1.0
17974050,Will,Snyder,0,0,0,-0.99,-1.0
17889713,NPR,Interns,0,0,0,-0.13,1.0
17787248,Richard,NPR,0,0,0,-1.0,-1.0
17664673,krishnadev,calamur,0,0,0,0.13,1.0
17662274,Kitty,Eisele,0,0,0,0.71,1.0
17613261,Eliza,Barclay,0,0,0,0.71,1.0
17487585,NPR,Live,0,0,0,-0.13,1.0
17172829,Joel,Sucherman,0,0,0,-0.99,-1.0
17037685,kasia,podbielski,0,0,0,1.0,1.0
16981910,Margot,Adler,0,0,0,1.0,1.0
16618200,John,Stefany,0,0,0,-1.0,-1.0
16581208,Will,Hines,0,0,0,-0.98,-1.0
16458033,Amita,Kelly,0,0,0,1.0,1.0
16442379,Sam,Sanders,0,0,0,-0.99,-1.0
16366768,robsachs,None,0,0,0,0.13,1.0
16362677,beckyberger,None,0,0,0,0.13,1.0
16249259,Ken,Rudin,0,0,0,-0.5,1.0
