id,firstname,lastname,fatherwords,motherwords,lwords,gendre,sex
22702772,Claudia,Banks,0.0,0.0,0.0,1.0,1.0
22690666,Steve,Mills,0.0,0.0,0.0,-1.0,-1.0
22680329,Ted,Gregory,0.0,0.0,0.0,-0.57,1.0
22509940,Lisa,Arnett,0.0,0.0,0.0,1.0,1.0
22454679,Alexia,Elejalde-Ruiz,0.0,0.0,0.0,1.0,1.0
22431471,Allan,Woodrow,0.0,0.0,0.0,-1.0,-1.0
22288131,George,Knue,0.0,0.0,0.0,-0.99,-1.0
22055020,Mark,Caro,0.0,0.0,0.0,-0.99,-1.0
21967346,Scott,Powers,0.0,0.0,0.0,-1.0,-1.0
21942479,Dan,Haar,0.0,0.0,0.0,-0.49,1.0
21792170,Rex,Huppke,0.0,0.0,0.0,-0.5,1.0
21789573,Matt,Pais,0.0,0.0,0.0,-1.0,-1.0
21783956,gary,marx,0.0,0.0,0.0,-0.67,-1.0
21777950,Julie,Deardorff,0.0,0.0,0.0,0.99,1.0
21685996,The,REMIX,0.0,0.0,0.0,-0.5,1.0
21654935,Kevin,Williams,0.0,0.0,0.0,-1.0,-1.0
21568725,chris,borrelli,0.0,0.0,0.0,-0.9,-1.0
21319801,Gerould,Kern,0.0,0.0,0.0,-0.13,1.0
21144947,Stacy,Clair,0.0,0.0,0.0,0.97,1.0
21144414,Sam,Roe,0.0,0.0,0.0,-0.98,-1.0
21114935,Luke,Seemann,0.0,0.0,0.0,-1.0,-1.0
21022307,Barbara,Brotman,0.0,0.0,0.0,1.0,1.0
20999183,ellen,warren,0.0,0.0,0.0,1.0,1.0
20818079,Katie,Nieland,0.0,0.0,0.0,1.0,1.0
20264383,Michael,Lev,0.0,0.0,0.0,-1.0,-1.0
20067737,Monica,Eng,0.0,0.0,0.0,1.0,1.0
19752538,Lenny,Gilmore,0.0,0.0,0.0,-0.47,1.0
19735603,Kyle,Betts,0.0,0.0,0.0,-0.99,-1.0
19209739,Peter,Nickeas,0.0,0.0,0.0,-0.99,-1.0
19191326,Steve,Johnson,0.0,0.0,0.0,-1.0,-1.0
19188616,Todd,Lighty,0.0,0.0,0.0,-0.99,-1.0
19083161,Eric,Zorn,0.0,0.0,0.0,-1.0,-1.0
18967447,John,Huston,0.0,0.0,0.0,-1.0,-1.0
18808936,Kaarin,Tisue,0.0,0.0,0.0,0.5,1.0
18697941,Phil,Rosenthal,0.0,0.0,0.0,-0.99,-1.0
18565803,Colin,McMahon,0.0,0.0,0.0,-1.0,-1.0
18480376,Ryan,Nagle,0.0,0.0,0.0,-0.96,-1.0
18384302,Bruce,Dold,0.0,0.0,0.0,-1.0,-1.0
18263634,Phillip,Thompson,0.0,0.0,0.0,-1.0,-1.0
18080354,rocklandp,0,0.0,0.0,0.0,-0.13,1.0
17912605,Rob,Manker,0.0,0.0,0.0,-1.0,-1.0
17872613,Andrea,Hanis,0.0,0.0,0.0,0.49,1.0
17792622,Philip,Hersh,0.0,0.0,0.0,-0.99,-1.0
17783380,Liam,Ford,0.0,0.0,0.0,-1.0,-1.0
17543859,thefuturewasnow,0,0.0,0.0,0.0,0.13,1.0
17542767,Kevin,Pang,0.0,0.0,0.0,-1.0,-1.0
17518416,Mike,Hines,0.0,0.0,0.0,-1.0,-1.0
17446550,Tracy,Moorlehem,0.0,0.0,0.0,0.66,1.0
17427953,Darcel,0,0.0,0.0,0.0,0.41,1.0
17417859,Daywatch,0,0.0,0.0,0.0,0.13,1.0
17177860,Maura,Hernandez,0.0,0.0,0.0,1.0,1.0
17157136,Julie,Anderson,0.0,0.0,0.0,1.0,1.0
17131915,Alejandra,Cancino,0.0,0.0,0.0,0.98,1.0
17106279,K.C.,Johnson,0.0,0.0,0.0,0.0,1.0
17029186,Julie,Wernau,0.0,0.0,0.0,0.99,1.0
17001104,Megan,Crepeau,0.0,0.0,0.0,1.0,1.0
16911483,RedEyeEat&Drink,0,0.0,0.0,0.0,-0.13,1.0
16880222,Michael,Zajakowski,0.0,0.0,0.0,-1.0,-1.0
16715753,Michael,Hawthorne,0.0,0.0,0.0,-0.71,-1.0
16677854,Jessica,Galliart,0.0,0.0,0.0,0.99,1.0
16617906,Manya,Brachear,0.0,0.0,0.0,1.0,1.0
16521257,parshallnet,0,0.0,0.0,0.0,0.0,1.0
16364536,Bill,Daley,0.0,0.0,0.0,-1.0,-1.0
16139049,Ray,Long,0.0,0.0,0.0,-0.97,-1.0
16089637,joelhood,0,0.0,0.0,0.0,-0.13,1.0
16085007,Cara,DiPasquale,0.0,0.0,0.0,1.0,1.0
16081457,Meg,Theno,0.0,0.0,0.0,1.0,1.0
16061312,Lara,Weber,0.0,0.0,0.0,0.52,1.0
16000197,Mick,0,0.0,0.0,0.0,-1.0,-1.0
15867895,eslife,0,0.0,0.0,0.0,-0.13,1.0
15838880,Jim,Walsh,0.0,0.0,0.0,-1.0,-1.0
15679444,Scott,Stantis,0.0,0.0,0.0,-0.99,-1.0
15525275,Emily,Zandt,0.0,0.0,0.0,1.0,1.0
15455834,Brad,Biggs,0.0,0.0,0.0,-1.0,-1.0
15222743,Wailin,Wong,0.0,0.0,0.0,0.13,1.0
15136945,bmiraski,0,0.0,0.0,0.0,0.13,1.0
14947379,Tran,Ha,0.0,0.0,0.0,0.68,1.0
14886344,Scott,Kleinberg,0.0,0.0,0.0,-1.0,-1.0
14779748,Clark,Bender,0.0,0.0,0.0,-0.99,-1.0
14627893,Matt,McGuire,0.0,0.0,0.0,-0.71,-1.0
14627353,Ben,Estes,0.0,0.0,0.0,-0.99,-1.0
14596211,Elizabeth,Taylor,0.0,0.0,0.0,1.0,1.0
14595471,Eric,Reyes,0.0,0.0,0.0,-1.0,-1.0
14571402,Alex,Bordens,0.0,0.0,0.0,-0.97,-1.0
14550756,Ryan,Mark,0.0,0.0,0.0,-0.97,-1.0
14537782,Chuck,Burke,0.0,0.0,0.0,-1.0,-1.0
14433072,Timbannon,0,0.0,0.0,0.0,0.13,1.0
14423869,Leonor,Vivanco,0.0,0.0,0.0,1.0,1.0
14370709,Margaret,Holt,0.0,0.0,0.0,0.67,1.0
14345294,tracyswartz,0,0.0,0.0,0.0,0.13,1.0
14312817,Carly,Keenan,0.0,0.0,0.0,1.0,1.0
14285266,Joe,Knowles,0.0,0.0,0.0,-0.99,-1.0
14270433,DouglasGeorge,0,0.0,0.0,0.0,-0.13,1.0
14229903,Monique,Garcia,0.0,0.0,0.0,1.0,1.0
14228811,James,Janega,0.0,0.0,0.0,-0.99,-1.0
14195666,rdaughtridge,0,0.0,0.0,0.0,-0.13,1.0
14180954,Chris,Rickett,0.0,0.0,0.0,-0.76,-1.0
14178883,Joycelyn,Winnecke,0.0,0.0,0.0,0.71,1.0
14178674,Colonel,Tribune,0.0,0.0,0.0,-1.0,-1.0
14172070,Chad,Yoder,0.0,0.0,0.0,-1.0,-1.0
14134037,Stephen,Rynkiewicz,0.0,0.0,0.0,-1.0,-1.0
14078996,dagordon,0,0.0,0.0,0.0,0.13,1.0
13974362,rex,chekal,0.0,0.0,0.0,-1.0,-1.0
13873032,ShowPatrol,0,0.0,0.0,0.0,0.13,1.0
12960282,Corilyn,Shropshire,0.0,0.0,0.0,0.13,1.0
11544782,John,Keilman,0.0,0.0,0.0,-1.0,-1.0
10112352,Laura,Claxton,0.0,0.0,0.0,1.0,1.0
7809832,Jonathon,Berlin,0.0,0.0,0.0,-1.0,-1.0
5708702,Amy,Guth,0.0,0.0,0.0,1.0,1.0
2521391,Jimmy,Greenfield,0.0,0.0,0.0,-0.7,-1.0
1097451,Carolyn,Shelby,0.0,0.0,0.0,1.0,1.0
10470,Joe,Germuska,0.0,0.0,0.0,-0.96,-1.0
