id,firstname,lastname,fatherwords,motherwords,lwords,gendre,sex
228475701,Mary,Gwinn,0.0,0.0,0.0,0.99,1.0
221577741,Lynn,Thompson,0.0,0.0,0.0,0.95,1.0
213088537,John,Leon,0.0,0.0,0.0,-1.0,-1.0
178065733,Mike,Baker,0.0,0.0,0.0,-1.0,-1.0
167168396,Linda,Shaw,0.0,0.0,0.0,1.0,1.0
147658466,Mark,Yuasa,0.0,0.0,0.0,-1.0,-1.0
125395332,Erik,Lacitis,0.0,0.0,0.0,-0.99,-1.0
122470976,Dean,Rutz,0.0,0.0,0.0,-0.97,-1.0
113087615,Gina,Cole,0.0,0.0,0.0,1.0,1.0
111052499,Leah,Todd,0.0,0.0,0.0,1.0,1.0
110795216,Steve,Ringman,0.0,0.0,0.0,-0.71,-1.0
109944769,Craig,Welch,0.0,0.0,0.0,-1.0,-1.0
109672399,John,Lok,0.0,0.0,0.0,-0.99,-1.0
108435573,tan,vinh,0.0,0.0,0.0,-0.97,-1.0
107778281,Laura,Gordon,0.0,0.0,0.0,1.0,1.0
104964707,Greg,Gilbert,0.0,0.0,0.0,-1.0,-1.0
103708593,Melissa,Davis,0.0,0.0,0.0,1.0,1.0
98802194,Cathy,McLain,0.0,0.0,0.0,1.0,1.0
97022412,Greg,Rasa,0.0,0.0,0.0,-1.0,-1.0
96167997,Steve,Miletich,0.0,0.0,0.0,-1.0,-1.0
89587111,Bob,Payne,0.0,0.0,0.0,-0.99,-1.0
84459364,Kyung,Song,0.0,0.0,0.0,0.0,1.0
80163000,Jennifer,Sullivan,0.0,0.0,0.0,1.0,1.0
72778798,Erika,Schultz,0.0,0.0,0.0,1.0,1.0
70732225,Jonathan,Martin,0.0,0.0,0.0,-1.0,-1.0
69971158,Paige,Collins,0.0,0.0,0.0,1.0,1.0
69071550,Jack,Broom,0.0,0.0,0.0,-0.99,-1.0
67713651,Jay,Greene,0.0,0.0,0.0,-0.99,-1.0
67204749,Jayson,Jenks,0.0,0.0,0.0,-1.0,-1.0
66553547,Larry,Stone,0.0,0.0,0.0,-1.0,-1.0
59872705,Ryan,Divish,0.0,0.0,0.0,-0.96,-1.0
59575936,Jerry,Brewer,0.0,0.0,0.0,-0.99,-1.0
54950781,Andy,Mannix,0.0,0.0,0.0,-0.98,-1.0
51323490,Aaron,Spencer,0.0,0.0,0.0,-1.0,-1.0
47199132,Michael,Lindblom,0.0,0.0,0.0,-0.99,-1.0
42103301,Frank,Blethen,0.0,0.0,0.0,-0.99,-1.0
41453679,Angel,Gonzalez,0.0,0.0,0.0,-0.96,-1.0
40071154,Geoff,Baker,0.0,0.0,0.0,-1.0,-1.0
36907418,Lewis,Kamb,0.0,0.0,0.0,-0.99,-1.0
36762531,Rob,Davila,0.0,0.0,0.0,-1.0,-1.0
36446053,jim,simon,0.0,0.0,0.0,-0.99,-1.0
35081240,Katherine,Long,0.0,0.0,0.0,1.0,1.0
34830525,Courtney,Riffkin,0.0,0.0,0.0,0.94,1.0
34825601,Nancy,Leson,0.0,0.0,0.0,1.0,1.0
34476078,Danny,Gawlowski,0.0,0.0,0.0,-0.67,-1.0
33898643,Paul,Barros,0.0,0.0,0.0,-1.0,-1.0
32218418,christine,clarridge,0.0,0.0,0.0,1.0,1.0
32210882,gene,balk,0.0,0.0,0.0,-0.45,1.0
31534140,Richard,Wagoner,0.0,0.0,0.0,-0.99,-1.0
31198756,Jim,Brunner,0.0,0.0,0.0,-0.99,-1.0
26179637,nicole,brodeur,0.0,0.0,0.0,1.0,1.0
24953891,Brier,Dudley,0.0,0.0,0.0,-0.1,1.0
24311977,Janet,Tu,0.0,0.0,0.0,1.0,1.0
24206231,Jayda,Evans,0.0,0.0,0.0,1.0,1.0
23732507,Kelly,Shea,0.0,0.0,0.0,0.47,1.0
23666690,Christine,Willmsen,0.0,0.0,0.0,0.99,1.0
23624898,Adam,Jude,0.0,0.0,0.0,-0.99,-1.0
21904708,Hal,Bernton,0.0,0.0,0.0,-1.0,-1.0
21833487,Josh,Liebeskind,0.0,0.0,0.0,-1.0,-1.0
21633959,Matt,Grady,0.0,0.0,0.0,-1.0,-1.0
21342715,Matt,Day,0.0,0.0,0.0,-1.0,-1.0
21263488,Percy,Allen,0.0,0.0,0.0,-1.0,-1.0
21244998,Ron,Judd,0.0,0.0,0.0,-1.0,-1.0
20602082,Bob,Condotta,0.0,0.0,0.0,-0.99,-1.0
20420218,Alexa,Vaughn,0.0,0.0,0.0,1.0,1.0
20278359,Lynn,Jacobson,0.0,0.0,0.0,0.61,1.0
18313277,Lisa,Cowan,0.0,0.0,0.0,1.0,1.0
18149456,jerrylarge,0,0.0,0.0,0.0,-0.13,1.0
18130797,Rami,Grunbaum,0.0,0.0,0.0,-0.85,-1.0
17816922,Carol,Ostrom,0.0,0.0,0.0,1.0,1.0
17608791,kneice,0,0.0,0.0,0.0,-0.13,1.0
17282908,Evan,Bush,0.0,0.0,0.0,-0.98,-1.0
16584894,Dominic,Gates,0.0,0.0,0.0,-1.0,-1.0
16374818,jontalton,0,0.0,0.0,0.0,0.13,1.0
15654561,Paige,Cornwell,0.0,0.0,0.0,1.0,1.0
15635488,gabi,campanario,0.0,0.0,0.0,1.0,1.0
15433596,Tricia,Romano,0.0,0.0,0.0,1.0,1.0
15292630,Bettina,Hansen,0.0,0.0,0.0,1.0,1.0
14631084,RyanBlethen,0,0.0,0.0,0.0,0.13,1.0
14481809,Kathy,Best,0.0,0.0,0.0,1.0,1.0
14420726,bbisbee,0,0.0,0.0,0.0,-0.13,1.0
14360923,Daniel,Beekman,0.0,0.0,0.0,-1.0,-1.0
14296688,Sanjay,Bhatt,0.0,0.0,0.0,-1.0,-1.0
14247313,Rebekah,Denn,0.0,0.0,0.0,1.0,1.0
14074005,Kate,Riley,0.0,0.0,0.0,1.0,1.0
11582302,solange,reyner,0.0,0.0,0.0,1.0,1.0
11178492,Mark,Higgins,0.0,0.0,0.0,-1.0,-1.0
11107082,Bob,Warcup,0.0,0.0,0.0,-0.99,-1.0
9640912,Sharon,Chan,0.0,0.0,0.0,0.71,1.0
3452941,Monica,Guzman,0.0,0.0,0.0,0.99,1.0
