547049645,1.0
19501506,-1.0
428089125,1.0
412571363,0.75
379966339,-0.13
226351600,0.99
42654670,0.0
139304356,-0.13
291805873,0.13
161945247,0.41
356213965,0.99
287171979,-0.41
341943003,0.13
277613985,-0.13
30568035,-1.0
318243480,1.0
257194545,0.0
126750510,1.0
81573627,-0.99
365833016,0.47
495322309,0.13
456661498,-1.0
331178094,-0.97
571989448,1.0
125953888,0.47
162273217,1.0
162928316,0.0
38631783,-0.13
14456192,-0.99
43187865,-0.35
258395596,-0.99
307842867,1.0
323003404,0.13
60062588,-1.0
15267777,-1.0
216435953,1.0
446270522,
386880692,0.0
330541879,-0.13
28817240,-0.5
377653779,0.95
99436056,-0.13
168604244,1.0
391199593,-0.42
266276184,0.13
390812783,-0.87
84733560,1.0
188281099,1.0
524735010,0.13
320440287,0.5
338037100,-0.13
138708249,0.13
232462088,0.13
363063575,0.5
270564273,-0.13
172112748,0.13
565872977,-0.13
435390793,-0.99
439193029,0.99
282783847,0.13
280015852,-1.0
128280423,0.13
260995357,-1.0
505871555,-0.13
318179706,-0.99
524877753,0.13
278288953,0.97
534595764,0.39
133365024,-0.98
82308754,1.0
153962859,-0.99
295110039,1.0
84998073,0.13
50698730,0.5
324375514,0.99
14412930,-0.95
174718338,-0.13
154978521,1.0
33953176,-0.97
217271701,-0.98
15525361,0.99
26178747,1.0
17278045,-0.57
484059475,-1.0
214727521,-0.49
522152249,-0.13
36394020,1.0
35285487,1.0
491609830,-1.0
161844474,1.0
332594894,0.99
110367072,0.13
325755553,-0.13
22166002,0.5
418956766,-1.0
190269558,1.0
582657942,1.0
218757666,0.13
130190938,0.13
237956963,0.0
390844730,0.89
117738145,-0.13
283541392,-0.13
507216298,0.5
123606455,-0.13
131292321,1.0
38686517,0.64
399336140,-0.13
324260186,0.55
334767175,0.5
177975060,-0.97
118038031,1.0
25815224,-0.45
227981581,-0.37
202486170,-0.99
324668826,0.99
363651183,1.0
200504345,1.0
101060984,-0.9
144845398,-0.13
364677338,1.0
256247679,0.99
422753843,-0.13
17674315,-0.98
158851208,-1.0
535047282,-0.58
467785352,1.0
192851686,-0.37
447775429,1.0
371348694,1.0
49464773,1.0
404139234,-0.13
337854758,0.98
21398381,0.98
256318998,-0.99
187016572,-0.13
557684017,-0.49
210965280,1.0
441494152,1.0
401169552,-1.0
63639520,1.0
336054306,0.49
147177063,0.5
18540190,1.0
22456817,-1.0
309280084,-0.33
18914744,1.0
341878362,-0.13
21781645,0.0
352052398,-0.38
495466926,0.13
454276153,0.99
35564958,1.0
125069947,0.99
440424075,-0.9
6173342,-0.99
213586120,1.0
56393055,-0.99
309302452,-1.0
40009960,-0.68
537706133,0.13
252487202,-1.0
517851427,-0.85
224870708,-0.42
462923668,-1.0
412717316,-1.0
386686347,-0.31
305264303,1.0
139929253,-1.0
148067522,0.88
62183935,-0.99
501815996,0.99
178108127,0.13
27679646,-0.13
62922634,-1.0
399337363,-0.13
472958230,0.71
141354059,-0.68
308620021,-0.85
505064454,1.0
77515271,0.13
30797508,0.98
277729298,0.13
406131811,-0.5
327018298,-0.5
251267113,0.0
216826541,0.13
168471547,1.0
331692185,-0.13
342044195,0.5
188173642,-0.48
88481488,1.0
331422421,0.5
205141598,0.0
513351492,1.0
71192633,0.13
186632638,-1.0
191811831,0.13
72701694,1.0
21926014,1.0
265296394,0.98
450794659,0.0
298236155,0.99
95520944,-0.94
284439961,-0.5
321798179,1.0
234680171,-0.13
159350374,-0.13
346522819,0.13
321044675,-0.65
410376169,-0.99
18897100,0.13
537026765,1.0
160801158,1.0
274989051,1.0
115842532,0.13
242337957,1.0
328830821,-0.5
237041582,-0.5
78552510,-1.0
131600756,-0.71
351684395,1.0
169547797,-0.49
365184935,-1.0
319240755,0.38
47626563,1.0
231193432,-0.13
439353764,-0.13
294576299,0.58
411022196,1.0
368703422,-0.13
266593048,-0.65
36504770,-0.5
408499083,1.0
360678372,0.71
63318161,1.0
48107664,-0.95
53080986,0.94
385737141,0.59
406757755,1.0
24695877,0.5
310763778,0.0
100898152,1.0
118114584,-1.0
306721453,0.36
32860692,0.95
423921958,1.0
331912065,0.0
118449356,0.99
516163172,-0.13
205017583,-0.48
427460831,1.0
83104154,0.78
312583280,-1.0
499472495,-0.98
437454449,1.0
163294086,-0.53
241646786,
268695100,0.13
504811659,1.0
407377301,0.0
159802857,0.0
581521123,-0.5
56730495,
499737312,-0.99
259934774,0.43
97633322,1.0
373316213,-1.0
232437836,0.13
239995844,0.5
16614645,-1.0
252068029,0.0
23687626,1.0
40181657,1.0
32261414,1.0
47873287,0.0
398664967,1.0
235428323,1.0
327716575,0.13
357827866,-0.13
83887737,
405179136,-0.13
230317306,0.13
184598516,1.0
533108405,1.0
431628145,0.0
391887061,
537144455,-0.99
258854030,-0.13
335241753,1.0
320964515,-0.13
268751782,-0.5
33611563,0.5
545431468,0.13
255700064,-0.45
366303203,0.13
536687218,-1.0
362532109,-0.99
38261992,1.0
442855580,-0.49
296556353,1.0
490537888,-0.27
233575299,1.0
312732413,-0.13
478235535,0.13
134198867,0.63
86604355,-0.98
23355100,1.0
98955871,-0.2
155759769,1.0
55826001,-0.99
173391419,0.13
150282344,-0.76
382840513,-0.84
33682633,-0.72
545399442,
456236792,-0.13
582755754,1.0
21826355,0.13
32433926,-0.99
245408820,0.13
307233192,0.13
381198436,1.0
480056739,1.0
260879873,-0.99
6259102,-0.71
364023513,-0.99
20843545,0.99
374765375,0.5
237140342,-0.13
258550960,-1.0
542977826,-1.0
111729183,-0.13
194984844,1.0
18139144,-0.13
304155315,-0.24
349074529,-0.13
334571633,0.0
30388144,0.0
172594489,-0.99
136293264,0.13
378458918,1.0
79730059,-0.48
193571722,1.0
75184423,1.0
21681777,1.0
85560804,-1.0
389759618,-0.13
226012739,-0.03
358448092,-1.0
349599745,1.0
465237046,-0.99
212708020,0.99
97843462,-1.0
105900859,-0.96
340063962,-0.74
439616935,0.0
446918717,-0.5
379033850,0.86
157675362,-0.5
21885481,0.13
76273381,-0.85
234026251,1.0
508838775,1.0
332176640,1.0
491824083,-1.0
582308362,0.13
95846918,1.0
374222292,0.13
35015957,1.0
229256389,1.0
148129814,1.0
229844461,1.0
453662387,-1.0
156401843,1.0
339361263,-0.47
220101619,0.96
453943411,1.0
436870292,0.9
543943147,1.0
17545479,1.0
299948781,-0.13
272479631,1.0
54285205,0.13
324200219,0.98
319103717,0.78
402496750,-0.98
139688408,-0.13
441216744,-0.59
327722820,-1.0
134716210,1.0
516064831,0.0
497950147,-0.67
464233272,-0.13
376410991,-0.99
143531242,-0.13
183583036,1.0
243853192,0.13
275286979,1.0
347468153,-0.47
535753369,-0.13
51468285,1.0
324267952,
155574049,1.0
65477624,1.0
40778324,1.0
71618975,-0.13
355332140,1.0
152811106,0.13
44234672,1.0
219116197,0.13
64168846,0.99
242881453,-0.39
333458400,-0.66
437162772,0.53
17840799,0.99
34541270,1.0
142500268,0.5
21478740,-0.13
174977939,1.0
156756374,0.5
233337866,0.99
195848011,-0.94
577063132,-0.13
401158561,0.0
402300546,0.99
360649187,-1.0
342782155,-0.5
257105913,1.0
94152892,1.0
200530017,1.0
38403169,-1.0
209697010,-0.49
14256781,0.13
241432434,0.13
365855731,0.99
17040452,1.0
23668762,1.0
471904952,-0.99
105958922,0.13
529650291,0.34
215424526,1.0
574749581,1.0
25397867,-1.0
15377683,-1.0
119306501,-1.0
433714123,1.0
298224220,-0.5
25398774,1.0
546960733,-1.0
103646862,-0.29
143692843,-0.13
33748296,-0.25
511643682,0.4
459751989,-0.13
338665116,-1.0
350078953,-0.99
20766660,0.0
139342640,-1.0
473925753,-0.99
238914048,-0.13
550310004,-1.0
556570405,-0.76
25441103,-0.13
575391392,1.0
95559267,0.13
522160395,0.13
439449309,-1.0
311904374,-1.0
14809916,-0.42
116904015,
232165415,-0.5
478860648,1.0
55079643,0.0
314337463,0.49
184922468,0.46
357522472,-0.28
464216751,0.13
78338742,-0.13
333688545,
34750697,0.13
138399757,-0.96
172987547,1.0
525605339,0.13
241095873,0.13
531357300,0.5
287606117,0.1
358289334,-0.5
38990462,0.13
231017902,-0.71
123167462,1.0
382496882,-0.13
27540418,1.0
349348290,-0.34
479953024,-0.5
44827406,-1.0
171955458,0.0
466355579,-0.13
184453400,1.0
86248656,0.0
47633449,0.27
395433545,0.13
342630518,1.0
42173270,1.0
373892748,0.13
14948899,-0.48
126169983,-0.13
171252390,0.13
360725600,0.13
343768628,0.71
22310267,-1.0
266148383,1.0
201569288,0.83
182226595,-0.13
107618600,-0.13
454164014,1.0
268663745,0.78
42574940,
91553896,0.65
239595849,-1.0
258760595,0.73
268247284,1.0
61099798,0.99
509998003,0.74
121239772,1.0
482490793,1.0
249803162,-1.0
212231677,0.0
303964581,-1.0
148692867,-0.13
270091230,0.43
459333434,0.52
6160792,-0.99
160688153,1.0
55178853,
555665190,0.0
411210826,0.13
383363322,-1.0
49511310,0.13
311848365,0.0
258921205,0.43
456102154,0.13
308048682,0.55
386184825,1.0
238080674,-0.5
290148250,-0.5
48417250,-0.28
25010084,-0.67
126324377,0.23
95841307,0.47
266706831,0.71
344574067,1.0
263896946,-1.0
477339640,-0.37
157050880,1.0
241013980,-1.0
251714994,-1.0
277594391,1.0
30605040,
317987137,0.0
259812974,0.13
501750634,0.67
465822271,0.0
37745667,1.0
527342141,-1.0
241783979,-1.0
144134254,1.0
157466809,0.0
231615669,1.0
324553939,1.0
156962913,-0.13
153091606,-0.13
175512789,1.0
318581987,
298036830,0.99
290402399,0.99
139191579,
42606616,-0.13
554928530,1.0
544757608,-0.13
24072572,-1.0
236207780,-1.0
471416027,0.5
399386705,0.96
485285362,0.99
226902272,0.13
537651536,-0.13
247926208,-0.92
408846940,0.13
239692451,1.0
194055286,-1.0
314363173,0.13
138771422,0.5
52075033,1.0
98315648,-0.35
57478531,-0.5
297701465,-1.0
66371602,1.0
161990581,-1.0
183382629,1.0
211718689,0.81
348221431,0.13
107714060,0.5
377224916,-0.49
43881791,0.0
93946161,0.13
467445744,-1.0
307673820,1.0
334134722,
233242319,0.99
273224636,0.86
394796011,1.0
177912501,-0.13
15689313,1.0
561748526,
134194950,-0.13
431865123,-0.13
478364364,1.0
416416652,1.0
325102438,0.13
149131801,0.36
186639332,0.13
574107294,-1.0
434614975,0.13
497169015,1.0
459060214,0.5
371329916,0.68
137191152,0.35
28269852,-0.29
178230113,-0.13
554887632,0.74
100562591,-0.13
151213645,
550979326,0.13
419238202,-0.13
482106170,0.96
280053836,0.9
432876820,-0.6
328558295,-1.0
23367003,0.13
271393448,0.96
361872550,1.0
167894282,-1.0
560715996,-1.0
285488531,0.13
43673147,-1.0
385497681,-1.0
18885718,1.0
27043364,1.0
199522442,0.13
,
83770409,1.0
378157471,-0.68
263348660,0.13
233281387,0.71
73815437,-0.13
257096398,-0.99
216125345,-0.99
158967174,
79206101,-0.13
64235678,-0.51
320426724,0.47
15658701,0.67
15908556,1.0
230737327,0.0
501067546,1.0
160071724,-0.13
98180605,-1.0
314318056,-0.26
61424711,-1.0
26812982,1.0
380505713,-1.0
361229216,1.0
86506863,0.0
296075780,0.13
474381377,-0.13
117049467,1.0
242607920,-0.13
157448561,1.0
187398951,0.42
201629298,0.99
525681042,0.13
473368065,-0.31
254412504,0.99
419834339,1.0
18710715,1.0
459949264,-0.34
278051797,1.0
117905365,0.99
289709801,-0.65
92580782,1.0
486745621,-0.13
26573348,1.0
54724296,1.0
84242123,0.0
262057055,-1.0
112457587,-1.0
203086531,
129231782,-0.5
116007904,-0.27
69448232,-0.13
261555079,-1.0
237632862,0.99
249094497,-0.5
294937104,0.5
34160008,1.0
248527671,0.13
168803572,-1.0
534756110,1.0
34513945,-0.99
237803487,-1.0
409928287,-1.0
255642673,-1.0
49040720,1.0
190360602,-1.0
248256915,-0.29
97370303,-1.0
214303702,0.0
38583040,-0.5
316686396,0.0
324646164,-0.13
45685261,-0.29
178237872,0.13
345758141,1.0
262738783,-1.0
80852808,-0.99
239436781,-1.0
579723616,1.0
560766377,1.0
301196304,-0.86
414349278,-0.69
538517836,0.0
248259625,1.0
540520685,-0.5
267247787,0.13
521358285,0.99
182395883,1.0
301507996,1.0
22556529,1.0
424338430,1.0
39734611,
514563449,-0.21
434777916,-1.0
366517471,
457013560,0.82
27482431,-0.99
40857336,1.0
282844421,0.97
242881343,-0.13
51147107,-1.0
71928125,1.0
279804856,-0.5
137652630,-0.13
338568593,0.99
492650182,-0.59
155560891,1.0
122971610,1.0
226445581,-0.13
45604841,-1.0
241608323,-0.53
498863853,0.13
406874888,0.13
184136364,-0.5
457387517,1.0
378315918,0.97
482111157,-0.13
22076880,0.99
16658356,0.93
650933,-0.97
359044153,-0.13
61941076,0.96
34491415,-1.0
325620988,0.0
72884547,1.0
369167741,-1.0
504867399,1.0
51991277,0.43
802953,1.0
36488951,
470829586,0.28
316034400,-1.0
352741125,1.0
71473239,0.0
395489513,0.5
223674079,1.0
30344306,0.13
57592435,-0.13
174390511,
275682807,0.5
36870819,-0.13
116579842,0.0
263649705,-0.26
168335236,-1.0
317673517,1.0
126818702,0.31
40781712,0.99
214054058,0.99
26211397,0.0
144924500,-0.13
194240476,-1.0
75769487,
302003577,-1.0
17971971,-0.13
229080330,-0.91
447703263,-0.46
408886728,1.0
97810798,0.97
42844944,0.0
199097781,0.0
141065095,-1.0
186399736,1.0
455737336,-1.0
386886797,-0.13
16215753,-0.13
14198796,-0.99
284103945,
198288001,-0.13
40809393,0.99
419104548,0.13
50124098,-0.13
365698464,-0.96
323314756,0.99
574410413,0.98
91108671,-0.31
461884775,-0.84
264627023,-0.71
364352493,-0.13
20634175,0.5
295093023,-0.5
38213925,-0.13
521300555,0.43
7707392,0.13
15740040,0.97
185558592,
432106095,1.0
276147115,-0.13
341866087,1.0
78017561,0.5
232884891,0.0
515743989,1.0
360307872,-1.0
520014362,-0.5
91306545,0.13
293503730,-1.0
338269136,1.0
298176932,-0.99
81570672,-0.43
304990697,-1.0
212672219,0.47
510822900,0.13
235778157,0.99
284134796,-0.16
223750638,-1.0
141835003,-1.0
493768894,0.0
127005559,-0.13
514954895,0.0
225508396,-1.0
175259020,0.99
355660713,1.0
181802964,-0.13
246594055,0.36
520859745,-0.13
480919832,-0.75
48783298,-1.0
66094891,-0.99
45325478,0.13
23351876,-0.43
51486730,0.0
378518356,0.0
449155163,0.86
271511765,-0.98
104719694,1.0
226308085,0.13
119593052,1.0
37945878,1.0
413619710,1.0
227470554,-0.13
354926663,0.88
176585799,-0.56
27254575,-0.89
346903520,0.13
65724428,-0.13
481507599,1.0
274292250,1.0
119559771,-1.0
315256867,-0.45
230520711,0.99
138438596,0.13
76503858,-0.13
205322252,-0.13
376362738,0.0
79615316,-0.13
441299664,-0.05
18885522,-1.0
430286708,-0.13
337861157,-0.5
159419370,-0.13
286533819,-0.24
230264869,-0.31
511336822,-0.25
487433854,0.13
73611622,-0.5
298522302,0.13
173520404,-1.0
27576833,0.0
441067376,1.0
93094287,0.99
73846301,-0.13
107566925,-0.5
426901572,0.0
79102243,-0.5
403507153,-0.75
149783934,0.99
21631986,0.99
374947484,-1.0
400721800,0.0
370513594,-1.0
267318738,
531519306,
75797982,0.13
117577281,0.5
21448601,0.99
582385604,-1.0
249846223,-0.13
270677829,1.0
401619780,-1.0
71778278,1.0
349574507,1.0
23961926,-0.13
470827370,1.0
28633067,-0.12
319472048,-0.13
82794486,
476439219,0.13
195903186,-0.13
296363808,1.0
64523201,-1.0
131694731,0.13
204406469,-0.13
188630816,0.13
172742613,0.0
567172181,-0.13
468921572,0.96
94617592,-1.0
244348126,-1.0
47299754,0.99
312907348,1.0
241217466,-0.13
49279525,-1.0
93604298,1.0
66139605,-0.13
64359270,-1.0
102737047,-1.0
502481562,
102477467,-0.13
341773224,1.0
287720499,-0.13
213214500,-1.0
95109870,0.97
350358546,0.13
196292065,1.0
298080196,-1.0
444435350,-0.13
420979238,-0.99
259170405,0.13
132497574,-0.13
194845194,
278440001,0.5
108272007,-0.98
397624820,-0.99
97250794,-1.0
304495710,-1.0
313729265,0.13
62598504,-0.5
125669970,-0.13
139443784,-0.76
259248803,0.29
25611393,1.0
14715410,1.0
347349824,-0.5
108380818,1.0
388843867,-1.0
556005701,0.99
520922273,-1.0
237847947,1.0
53956014,-0.13
34135857,0.13
28070552,-1.0
277475162,-0.98
153421956,-0.98
198889271,1.0
30058731,0.5
232358769,-0.13
239989738,0.0
189372995,-1.0
204829386,0.25
492199595,0.0
183974161,-1.0
14919967,1.0
414393011,-0.38
49951869,-1.0
299492065,0.2
150323892,-1.0
188257401,0.99
72175040,0.13
516455284,0.13
220168698,-0.13
67985298,1.0
221118663,0.13
145961852,-1.0
379421484,1.0
81228092,-0.87
224944435,
227099199,-1.0
308025740,-0.46
102168028,0.99
468916899,-0.13
73441597,1.0
36795387,0.99
90958552,-0.5
521780661,-0.43
293152155,0.13
403653406,-0.13
334659545,-0.71
477431398,1.0
381149779,1.0
233276814,0.13
484395088,-1.0
226704971,0.27
100761413,-1.0
112424931,0.99
458894619,0.13
261587031,0.13
250863710,0.13
434483167,0.0
29605320,-1.0
70831547,-0.01
240732820,-1.0
64859823,-0.13
285547642,1.0
354047220,-0.13
431234993,1.0
461873011,0.0
528892044,1.0
374786734,0.5
240556867,-1.0
364038592,1.0
360861214,0.13
426597072,-0.27
341559365,1.0
150630041,-1.0
291518748,1.0
259443731,1.0
71473884,-0.13
271456866,0.77
19726936,-0.5
22293941,1.0
60748850,-0.13
236714453,-0.13
257929187,0.99
98209234,-0.13
328232294,-0.27
191998357,-0.13
425665568,-0.13
60962428,-0.13
25877658,1.0
100810406,0.46
101735828,-0.13
77084536,-0.99
455687387,-1.0
259794464,-0.71
315614757,-0.93
81038778,0.13
140884294,-0.9
484393666,1.0
212347609,-0.2
39915372,1.0
529766692,-0.99
273274954,-0.13
20455008,1.0
411175305,0.43
362167135,0.5
417371365,0.13
272808421,1.0
218495094,-1.0
67298342,0.13
371745867,0.99
214071037,
93898516,0.13
217364231,-0.99
66788986,0.28
175064223,-1.0
52759609,-0.68
237436625,0.13
376545427,1.0
304753367,-0.5
30309467,-0.13
331766506,-0.13
246579042,1.0
244753979,-1.0
23106108,-0.56
300118556,1.0
170018993,-1.0
353496650,1.0
330112741,-1.0
147403358,0.5
297750340,0.0
151832932,1.0
244685320,0.56
64820596,1.0
51482829,-1.0
490401301,0.0
67940338,0.5
78657812,
396276457,-1.0
214916574,-0.47
34666190,-0.13
280750124,0.13
358197279,-0.99
76673992,0.49
131188599,0.99
302914353,0.13
416186347,
88059720,-1.0
228005522,0.13
333475562,-1.0
163510989,1.0
95412713,-0.13
237567560,1.0
226816967,0.0
227779650,-0.13
39654794,1.0
237657644,-0.5
314835784,0.0
280963152,0.44
213655010,-1.0
59407907,0.0
22112621,1.0
230741827,0.13
236885510,1.0
518721689,-0.13
59591172,1.0
53163752,1.0
307625488,-0.13
43783912,-0.13
347819201,1.0
390234342,-0.13
578980620,-1.0
188728083,1.0
102279918,0.99
230336342,-0.52
233370227,0.79
104468397,-0.48
359904116,0.13
327282749,1.0
239646463,-0.13
314302023,0.46
29181234,0.13
28321156,-1.0
41843469,-0.98
290754668,-0.5
68171169,-0.95
199163889,-0.13
47208637,0.0
96606291,-0.5
278673138,0.47
466928325,-1.0
477292556,0.13
214152780,-1.0
78547507,1.0
285777670,1.0
370327301,-0.13
499086799,0.92
281727210,-0.13
311306407,0.13
270667605,-0.36
249967201,0.27
281633852,0.65
66206958,-0.27
26706836,0.5
355645048,-0.5
172091688,-0.5
369805054,1.0
543293136,0.13
,
213038290,-1.0
283711312,-0.99
23579716,0.46
553190737,-0.98
363455048,-0.98
312209876,-0.05
312320845,1.0
247874699,-0.13
281271808,-0.13
43133889,-1.0
132496958,-1.0
246553539,1.0
261289607,1.0
56369298,0.0
100645172,-1.0
40966550,-0.98
267949847,0.0
32490593,1.0
258823231,1.0
178261860,-0.16
76013255,1.0
18604052,1.0
332276793,-0.5
582621175,1.0
105258185,-1.0
95062175,1.0
328655408,-0.13
136339227,1.0
37084242,1.0
539219229,-0.13
270471772,-0.5
253862541,-1.0
